Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
460195401047293,Enefit Lietuva,Enefit Lietuva,7933,52
151962321499506,DELFI.lt,DELFI.lt,6025,37
614669251958037,LNK.LT,LNK TV,4400,254
198404080183024,Swedbank Lietuvoje,„Swedbank“ Lietuvoje,3707,46
107898832590939,European Commission,European Commission,3105,8
40711908859,15min,15min,1556,10
93535661889,TV3 televizija,TV3 televizija,1473,52
233692766675500,YIT Lietuva,"YIT Lietuva, UAB",1404,21
101363029539404,CropLife Lietuva,CropLife Lietuva,1155,38
457797160968597,Lietuvos draudimas,Lietuvos draudimas,1095,45
187111975181,Knygynų tinklas „Pegasas“,Pegasas,596,2
880209082011396,Robertas Šarknickas,Robertas Šarknickas,486,24
1739968129576961,Mindaugas Puidokas,Mindaugas Puidokas,421,12
109903418774342,Opozicijos Televizija,Lietuvos valstiečių ir žaliųjų sąjunga,398,27
190209177745566,Lietuvos valstiečių ir žaliųjų sąjunga,Lietuvos valstiečių ir žaliųjų sąjunga,398,27
76783564232,Europos Komisijos atstovybė Lietuvoje,Europos Komisijos atstovybė Lietuvoje,376,12
1119271974749710,Grąžinti verta,VšĮ Užstato sistemos administratorius,370,10
174772099242581,Viktoras Fiodorovas,Viktoras Fiodorovas,354,16
103847712206,„Ekonomikos ir politikos žurnalas Valstybė“,Demokratijos plėtros fondas VšĮ,350,2
178362315106,European Parliament,European Parliament,316,32
104379651211259,Morgana Danielė,Morgana Danielė,300,1
101527455769713,Povilas Pinelis,Povilas Pinelis,273,8
81004804444,Liberalai,Liberalai,256,26
111530930306854,Nacionalinis susivienijimas,Nacionalinis susivienijimas,246,3
106094655001371,Robertas Kaunas,Robertas Kaunas,210,3
153503721991788,Lietuvos regionų partija,Lietuvos regionų partija,202,4
396796957197338,Lietuvos krikščioniškosios demokratijos partija,Lietuvos krikščioniškosios demokratijos partija,202,12
169414316438308,Waldemar Tomaszewski / Valdemar Tomaševski,AWPL-ZCHR,200,3
188462571012568,Kursuok,Kursuok,200,2
110224997773319,BM TV,BM TV,183,6
334260866440009,Audrius Šimaitis,Audrius Šimaitis,173,1
1309289869219156,Monika Ošmianskienė,Monika Ošmianskienė,170,4
738507292917894,Peticijos.lt,"Peticijos, VšĮ",159,1
287613331259579,M.G.Maksimalietis,M.G.Maksimalietis,156,5
108827558492340,Artur Truš,Artur Truš,152,2
176464169358846,Lygių galimybių kontrolieriaus tarnyba,Lygių galimybių kontrolieriaus tarnyba,152,4
943920815656380,Laisvos visuomenės institutas,Laisvos visuomenės institutas,152,5
594651907234513,L24.lt,L24.lt,150,3
174998025692379,Lina Skrupskelienė,Klaipėdos liberalai,135,9
232584276910920,Andrius Bagdonas,Andrius Bagdonas,128,6
630229464086126,Lindström,Lindström,112,9
689581947781697,"Žinau, ką renku",Europos namai,110,3
465577876815449,LRT RADIJAS,Lithuanian National Radio and Television (LRT),110,10
83311067105,GayLine.lt,GayLine.lt,105,8
103633006001304,Petras Gražulis,"Tautos ir teisingumo sąjunga (centristai, tautininkai)",≤100,1
393195034595433,Laisvės partija,Laisvės partija,≤100,1
103947082430227,Menas ir inovacijos,Menas ir inovacijos,≤100,2
160386577395511,Darius Razmislevičius,Darius Razmislevičius,≤100,3
271442299683442,Tušti narvai,VšĮ Tušti narvai,≤100,1
216419471860983,Bronis Ropė,Bronis Ropė,≤100,1
585702754804749,Kretingos moterų informacijos ir mokymo centras,Kretingos moterų informacijos ir mokymo centras,≤100,2
104447241915155,Lietuvos krikščionių darbuotojų profesinė sąjunga,Lietuvos krikščionių darbuotojų profesinė sąjunga,≤100,3
128572499128,LRT,Lithuanian National Radio and Television (LRT),≤100,1
136670833106241,LTPF - Lietuvos teisėsaugos pareigūnų federacija,LTPF,≤100,10
286193275457919,Julijonas Šileika,Julijonas Šileika,≤100,1
100213974922837,Ryšių reguliavimo tarnyba,Ryšių reguliavimo tarnyba,≤100,2
613838922124394,Kęstutis Kvaraciejus,Kęstutis Kvaraciejus,≤100,5
135654016454307,Žinių radijas,Žinių radijas,≤100,10
100500041463161,Nenutrink medžio,"VŠĮ ""Už savus""",≤100,8
1087324874688073,It's Over Easy,These ads ran without a disclaimer,≤100,2
1052857804792527,Asta Kubilienė LR Seimo narė,Asta Kubilienė,≤100,10
246363062555923,Lietuvos Antstoliai,Lietuvos antstolių rūmai,≤100,5
462110060470748,Danske Bank Lietuvoje,Danske Bank A/S Lietuvos filialas,≤100,1
106480181018338,Edmundas Pupinis,Edmundas Pupinis,≤100,1
714037302069759,Vytautas Kernagis,Vytautas Kernagis,≤100,1
1594911447487724,Žurnalistų etikos inspektoriaus tarnyba,Žurnalistų etikos inspektoriaus tarnyba,≤100,4
111266115301670,Future Valley,These ads ran without a disclaimer,≤100,1
107320055774437,Andrius Bagdonas,Andrius Bagdonas,≤100,1
413618345859036,Milsa grupė,Milsa grupė,≤100,2
1040082629385056,Živilė Pinskuvienė,Živilė Pinskuvienė,≤100,1
125379923659,Valdovų Rūmai,Palace of the Grand Dukes of Lithuania (Nacionalinis muziejus Lietuvos Didžiosios Kunigaikštystės valdovų rūmai),≤100,2
103653694799830,Anykščių jaunimo klubas - atviras jaunimo centras,Anykščių jaunimo klubas - atviras jaunimo centras,≤100,1
593261864037897,Vytauto Didžiojo karo muziejus,These ads ran without a disclaimer,≤100,3
102461731120196,CRI,These ads ran without a disclaimer,≤100,1
373037719459058,Vilniaus Paukštynas,Vilniaus Paukštynas,≤100,2
198341459649,LGL,LGL,≤100,1
102641092828811,Tarybos narys Giedrius Petreikis,Tarybos narys Giedrius Petreikis,≤100,1
145864768805724,Istorinė LR Prezidentūra Kaune / Historical Presidential Palace Kaunas,Istorinė LR Prezidentūra Kaune / Historical Presidential Palace Kaunas,≤100,1
152890147917431,Helga Marija Kauzonė,Lietuvos žaliųjų partija,≤100,2
