Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
498556763554039,Ville de Differdange,Ville de Differdange,3091,21
67370457805,Greenpeace Luxembourg,Fondation Greenpeace Luxembourg,1281,24
114293464919585,Luc Frieden,CSV,1082,23
101721849313379,Egalitéit liewen,Ministère de l'Égalité entre les Femmes et les Hommes,995,1
119259865347592,Réimecher Piraten,Frères Daniel,614,16
127971680591205,Lëtzebuerger Journal,Lëtzebuerger Journal,613,31
21710789873,déi gréng,déi gréng,597,24
390962737619967,Piraten Gemeng Péiteng,Piratepartei Lëtzebuerg,577,28
109079118064133,Handicap International Luxembourg,Handicap International Luxembourg,573,22
709331653192158,"Ministère de la Famille, de l'Intégration et à la Grande Région","Ministère de la Famille, de l'Intégration et à la Grande Région",568,3
2403585623242400,Ministère de l'Intérieur Luxembourg,Ministère de l'Intérieur Luxembourg,493,6
107898832590939,European Commission,European Commission,478,24
111157800548192,"Ministère de l'Environnement, du Climat et du Développement durable","Ministère de l'Environnement, du Climat et du Développement durable",474,2
1132528306799520,LSAP Stater Sozialisten,LSAP Stater Sozialisten,462,3
115916035102253,ADR  - Alternativ Demokratesch Reformpartei,Michel Lemaire,433,3
102729744534687,Lëtz Rise Up,Sandrine Gashonga,421,3
47216059667,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,415,5
296999503782778,SIAS,These ads ran without a disclaimer,412,2
182515489178270,Ministère de l'Égalité entre les femmes et les hommes - Luxembourg,\tMinistère de l'Égalité entre les femmes et les hommes,400,9
56016549775,CSV,CSV,394,5
280875378609326,DP - Demokratesch Partei,DP - Demokratesch Partei,371,3
147547541961576,Council of the European Union,Council of the European Union,370,31
148130575276285,OGBL Syndicat No 1 au Luxembourg,OGBL | Onofhängege Gewerkschaftsbond Lëtzebuerg,353,8
141096935941189,JDL Jonk Demokraten,Jonk Demokraten,325,8
471930696209434,science.lu,These ads ran without a disclaimer,316,6
106781054009320,Ministère de la Protection des consommateurs,Ministère de la Protection des consommateurs,251,1
47216059667,LSAP,Groupe parlementaire Socialiste - LSAP,250,1
1933096830349891,Reporter,Reporter.lu,240,10
237349544899212,Piraten Sektioun Stad,Piraten Sektioun Stad,234,22
257533034328600,Commission européenne au Luxembourg,Commission européenne au Luxembourg,226,6
106283332017576,Charles Margue,groupe parlementaire déi gréng,203,6
508455085982050,Zentrum fir politesch Bildung,Zentrum fir politesch Bildung,200,1
333313390405451,CSV Walfer,CSV Walfer,197,11
56016549775,CSV,CSV-Fraktioun,196,3
178362315106,European Parliament,European Parliament,140,58
141480992729926,Piraten Bezierk Osten,Frères Daniel,135,5
156350157761750,déi Lénk Esch,déi Lénk Esch,134,5
1553688331539374,LSAP Wooltz,LSAP Wooltz,127,10
1493992650681550,ADR Stad,ADR Stad,126,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,120,4
2139886662711123,Marc Goergen - Député,Piratepartei Lëtzebuerg,117,2
450522351807266,CARE Luxembourg,CARE Luxembourg,110,2
21710789873,déi gréng,groupe parlementaire déi gréng,109,8
1527472604152597,Mouvement Ecologique,Mouvement Ecologique,104,8
209584699504583,DP Walfer,DP Walfer,102,19
288782231902373,Tom Weidig,Tom Weidig,≤100,1
102259469505295,"Maurice Muller - Politik, Wirtschaft a Gesellschaft",Maurice Muller,≤100,2
120444648033670,déi Lénk,déi Lénk,≤100,1
122929061068379,AXA Assurances Luxembourg,These ads ran without a disclaimer,≤100,1
124205267649571,"ADRenalin, déi jonk adr","ADRenalin, déi jonk adr",≤100,2
106515312353204,ADR Zentrum,Maksymilian Woroszylo,≤100,2
1942749669370373,Sven Clement,Sven Clement,≤100,3
1122545261173167,LSAP Sektioun Dippech,LSAP Sektioun Dippech,≤100,14
788410238003008,DP Contern,DP Contern,≤100,4
110454931721860,LSAP Déifferdeng,LSAP Déifferdeng,≤100,3
107363015618822,déi gréng Suessem,déi gréng,≤100,2
1573441899601646,Hismile,These ads ran without a disclaimer,≤100,1
124277457255728,charelmuller,These ads ran without a disclaimer,≤100,1
544194668967361,Piraten Gemeng Déifferdeng,Piratepartei Lëtzebuerg,≤100,2
178515078864445,déi gréng Esch,déi gréng Esch,≤100,1
181523471980241,déi gréng Käerjeng,déi gréng Käerjeng,≤100,1
234678520217447,"Ministère de l'Agriculture, de la Viticulture et du Développement rural","Ministère de l'Agriculture, de la Viticulture et du Développement rural",≤100,1
2094234617571605,Piraten Gemeng Suessem,Piratepartei Lëtzebuerg,≤100,1
171972036995630,Piratepartei Gemeng Diddeleng,Piratepartei Lëtzebuerg,≤100,1
608337202559417,Piraten Gemeng Esch/Uelzecht,Piratepartei Lëtzebuerg,≤100,1
1500639466920307,CSV Déifferdeng,CSV Déifferdeng,≤100,4
180064226213472,Rout Lëns,These ads ran without a disclaimer,≤100,1
1584247274989811,Alain Weins,Alain Weins,≤100,7
134418416573300,déi Lénk Déifferdeng,These ads ran without a disclaimer,≤100,1
134418416573300,déi Lénk Déifferdeng,Gary Diderich,≤100,1
167172923342871,CSV Niederanven,Frédéric Ternes,≤100,2
232479886816529,Cambridge Institute for Sustainability Leadership,These ads ran without a disclaimer,≤100,4
115311915151322,Kulturfabrik Esch-sur-Alzette,These ads ran without a disclaimer,≤100,2
1010392258988689,déi gréng Norden,déi gréng,≤100,1
167172923342871,CSV Niederanven,CSV Niederanven,≤100,1
128139983918863,Klensch Paul,Paul Klensch,≤100,3
1180774985272005,CSV Mäertert - Waasserbëlleg,C.S.V. Mäertet Wasserbëlleg,≤100,3
338630389482201,Luxemburger Wort,These ads ran without a disclaimer,≤100,1
223763820986825,déi gréng Stad Lëtzebuerg,déi gréng Stad Lëtzebuerg,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,4
197451906960613,déi jonk gréng,déi jonk gréng,≤100,1
188140874572413,Fundación Charles Darwin,These ads ran without a disclaimer,≤100,4
462665857488803,Vesali Amir,Amir Vesali,≤100,2
776581645789525,LSAP Walfer,LSAP Walfer,≤100,3
338630389482201,Luxemburger Wort,Luxemburger Wort,≤100,1
108179237308495,ADR Sektioun Suessem,ADR Sektioun Suessem,≤100,1
103403974929645,Eurosolar Lëtzebuerg asbl - D'Sonn am Stecker,These ads ran without a disclaimer,≤100,1
1416482758579918,Jean-Laurent Redondo,Jean-Laurent Redondo,≤100,1
478925882144199,Klima-Agence,myenergy,≤100,1
105063195792841,leroys_journey1,These ads ran without a disclaimer,≤100,1
109263602467943,"Kinneksbond, Centre Culturel Mamer",These ads ran without a disclaimer,≤100,1
632388580111929,CSV Steesel,CSV Steesel,≤100,1
232501883861059,CSV Cliärref,Paul Bisenius,≤100,5
174116812644146,Luxembourg Times,These ads ran without a disclaimer,≤100,2
206307536066427,CSV Kehlen,These ads ran without a disclaimer,≤100,3
107268865578038,"Un e artiste, Un e condamné e",These ads ran without a disclaimer,≤100,1
201573259863592,LSAP Diddelenger Sozialisten,LSAP Diddeleng,≤100,1
222347674453768,déi Lénk Stad,déi Lénk Stad,≤100,4
113465831629780,"Our City, Our Votes / Notre Ville, Nos Votes",déi Lénk Stad,≤100,1
101455666610468,LSAP Nidderaanwen,LSAP Nidderaanwen,≤100,2
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100,7
112025728246024,fabricio.costa__,These ads ran without a disclaimer,≤100,1
104468109023992,The Digital Neighborhood,These ads ran without a disclaimer,≤100,2
134418416573300,déi Lénk Déifferdeng,déi Lénk Déifferdeng,≤100,1
114894900188,UNICEF Luxembourg,These ads ran without a disclaimer,≤100,1
101919116060185,Sea The Future,These ads ran without a disclaimer,≤100,3
146562492043683,Caritas Luxembourg,These ads ran without a disclaimer,≤100,1
102574292369719,Fokus,These ads ran without a disclaimer,≤100,1
110649578530285,Rainbow Center,These ads ran without a disclaimer,≤100,1
105555785849439,FOKUS Déifferdeng,These ads ran without a disclaimer,≤100,1
100716492742243,Jerry Weyer,Piratepartei,≤100,2
130456876990360,European Youth,These ads ran without a disclaimer,≤100,1
272698382777026,Bettembourg,Commune de Bettembourg,≤100,1
102251318064432,Organon,These ads ran without a disclaimer,≤100,1
216742681731504,Marques Confort S.A.,These ads ran without a disclaimer,≤100,1
89151782746,Fauna & Flora International,These ads ran without a disclaimer,≤100,8
98673036962,ROLDA,These ads ran without a disclaimer,≤100,11
205202212845134,CSV Gemeng Beetebuerg,These ads ran without a disclaimer,≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,6
105457317585455,Indian Motorcycle Luxembourg,These ads ran without a disclaimer,≤100,1
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,6
124205267649571,"ADRenalin, déi jonk adr","ADRenalin, déi jonk ADR",≤100,2
1462490894032196,SOS Faim Luxembourg,These ads ran without a disclaimer,≤100,1
104200678369483,CUPGRADE,These ads ran without a disclaimer,≤100,1
659368007411223,Piraten Bezierk Süden,Piratepartei Lëtzebuerg,≤100,1
176508225770197,Austrian Master Classes,These ads ran without a disclaimer,≤100,4
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,5
147547541961576,Council of the European Union,These ads ran without a disclaimer,≤100,2
104243389120671,goergen_marc,These ads ran without a disclaimer,≤100,2
103158547962016,Atelier del gusto,These ads ran without a disclaimer,≤100,1
120540077612261,EU News,These ads ran without a disclaimer,≤100,1
306064959461205,UMAGE,These ads ran without a disclaimer,≤100,4
111500967167351,Unbottled,These ads ran without a disclaimer,≤100,2
146237848870691,Lukas Stern,These ads ran without a disclaimer,≤100,1
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100,3
101106662115671,Bluetti Deutschland,These ads ran without a disclaimer,≤100,1
182708684718,Sounds True,These ads ran without a disclaimer,≤100,8
2569346123080290,Biznis Centar,These ads ran without a disclaimer,≤100,1
14917572726,Mudam Luxembourg,These ads ran without a disclaimer,≤100,1
108029944246996,POLITICO Studio,These ads ran without a disclaimer,≤100,8
1580440242238540,DP Bartreng,DP Bartreng,≤100,1
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100,5
102720889486290,Новости Европы,These ads ran without a disclaimer,≤100,1
110318858712956,Новости Европы,These ads ran without a disclaimer,≤100,2
770068806493623,déi Lénk Péiteng,These ads ran without a disclaimer,≤100,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,≤100,3
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,7
101272364765810,Novel Group,These ads ran without a disclaimer,≤100,2
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,7
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100,2
107237888124833,Vy Oanh Authentic - Túi xách cao cấp uy tín,These ads ran without a disclaimer,≤100,5
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,1
106158511392720,Chrëschtlech Sozial Vollekspartei Stengefort,These ads ran without a disclaimer,≤100,1
101176682686881,Caldwell Hutchinson,These ads ran without a disclaimer,≤100,3
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,≤100,1
109211515409715,Cog-Pkg Media,These ads ran without a disclaimer,≤100,1
907848959232398,Bringme,These ads ran without a disclaimer,≤100,1
115643645121323,Deuter,These ads ran without a disclaimer,≤100,1
105785675757412,Happy,These ads ran without a disclaimer,≤100,4
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,11
116157921440909,European project,These ads ran without a disclaimer,≤100,1
610696639428997,VEOCEL,These ads ran without a disclaimer,≤100,1
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100,1
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,3
441703342896364,The Upright Project,These ads ran without a disclaimer,≤100,2
1441536586167920,Sandra Horta,These ads ran without a disclaimer,≤100,1
1468015706558049,Moodys Tax,These ads ran without a disclaimer,≤100,1
331965446932156,HORIZON: the EU Research & Innovation magazine,These ads ran without a disclaimer,≤100,1
153743591471761,ADAC Klassik,These ads ran without a disclaimer,≤100,1
107071248451159,Société Créatrice,These ads ran without a disclaimer,≤100,1
121191740953524,Новости Европы,These ads ran without a disclaimer,≤100,1
104819209268652,Meta Universe,These ads ran without a disclaimer,≤100,1
139235326093086,Herno,These ads ran without a disclaimer,≤100,1
100386342622682,Studerende på Københavns Universitet,These ads ran without a disclaimer,≤100,1
101478712863847,European news,These ads ran without a disclaimer,≤100,1
630809920303095,Erasmus+,These ads ran without a disclaimer,≤100,1
27211034606,emlyon business school,These ads ran without a disclaimer,≤100,1
175807639890984,"Dr. Hanuman - Yoga, Breath & Joy",These ads ran without a disclaimer,≤100,4
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100,1
