Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
39435457457,Greenpeace France,Greenpeace France,51207,129
81753537108,TotalEnergies,TotalEnergies,41435,39
9025047571,Amnesty International France,Amnesty International France,23565,403
106626487721376,Amazon Europe,Amazon France,23257,13
173159234432,UNICEF France,UNICEF France,19359,36
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,15944,12
178362315106,European Parliament,European Parliament,14179,71
105433001916166,Brut.Adnetwork,BRUT SAS,13986,48
79566127213,Challenges,Challenges.fr,12591,76
14053295787,Oxfam France,Oxfam France,12189,117
123875660969932,ENGIE,ENGIE,10896,60
903301326463481,Île-de-France Mobilités,Île-de-France Mobilités,10000,2
335868279790722,CIWF France,CIWF France,9579,50
100160149099313,Justice Initiative,Justice Initiative,9455,8
116070051527,Mediapart,Mediapart,8532,469
100255681599847,Veolia France,Veolia,8478,70
114676815236667,AIDES,AIDES,8009,24
26907085049,Scouts et Guides de France,Scouts et Guides de France,7859,39
106554597767346,UNHCR France,UNHCR France,7237,108
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,6849,6
139331629464336,EDF,EDF,6293,6
278641698813937,Fondation Raoul Follereau,Fondation Raoul Follereau,6077,66
252417390706,APF France handicap,APF France handicap,6072,202
93745060700,CARE,CARE France,6067,134
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,5751,12
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,5539,11
100707905881,Plan International France,Plan International France,5466,133
100140410085507,350 France,350 France,5262,14
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,5156,50
466932616850613,Mon avis citoyen,Mon avis citoyen,5001,362
840901192703231,Groupe Identité et Démocratie - France,Groupe Identité et Démocratie - France,4967,43
51624954766,Galeries Lafayette,Galeries Lafayette,4726,1
122037308191612,Make.org,Make.org,4506,53
102001075501212,Moovance,Moovance,4426,61
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,4192,16
107898832590939,European Commission,European Commission,4133,19
147547541961576,Council of the European Union,Council of the European Union,4007,35
108854242161197,Factuel,Factuel,3938,81
116455261255,Action contre la Faim (France),Action contre la Faim,3740,44
193941174044646,La Vingt-Cinquième Heure,La Vingt-Cinquième Heure,3566,70
135590433555491,Diffuz Solidaire,MACIF,3545,32
129740893750695,Sexosafe.fr,Santé Publique France,3503,8
106744734249541,J'accueille,SINGA France,3494,13
196708717010864,Ministère de la Justice,These ads ran without a disclaimer,3420,1
265420476920,Médecins du Monde France,Médecins du Monde France,3413,29
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mediaplus France,3351,17
147126052393,Libération,Libération,3309,55
1466667490217580,Arp Sélection,ARP Sélection,3256,13
124635890909275,Apprentis d'Auteuil,Apprentis d'Auteuil,3158,79
1757782394471400,Brut,Brut,3058,16
145664313583,AVSF - Agronomes & Vétérinaires Sans Frontières,AVSF - Agronomes et Vétérinaires Sans Frontières,2954,32
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,2776,6
426832457756357,Mes Soutiens,ORIXA MEDIA,2713,19
170226609767630,AXA,AXA,2678,10
1684441541609223,Pour l'Éco,Pour l'Éco,2621,43
190767987677923,Institut Curie,Institut Curie,2573,7
197118360320055,ONE France,ONE Fr,2475,56
312006269003808,ilek,These ads ran without a disclaimer,2460,7
124821480532,Max Havelaar France,Max Havelaar France,2441,24
107808105469097,La Dianétique - France,Digitalis,2184,12
115544251800406,Région Ile-de-France,Région Île-de-France,2143,5
115262603249034,Le Déclic Community,WeTechCare,2116,21
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,2103,30
910916945628993,Explore Découverte,Explore Media,2019,2
1069735843132235,ACTIV,Activ,1961,20
305982272814433,Jean Paul Garraud,Jean Paul Garraud,1893,26
