Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
255192911284365,Zonta Ipswich Inc,Jane Michelle Reid,≤100,4
106770071169397,Lexi Barton for City of Perth,Alexis Louise Foster Barton,≤100,5
1144018152282165,MidWaste,These ads ran without a disclaimer,≤100,2
391470414600556,I Love Kinder,These ads ran without a disclaimer,≤100,2
104630351375857,Mendy Urie,Meredith J Urie,≤100,5
109105011314222,Dr Brian Walker MLC,Brian Walker Campaign Committee Incorporated,≤100,1
1788070711434505,LMP Immigration,Jia Li,≤100,1
1158939364249666,Swim Pretty Australia,These ads ran without a disclaimer,≤100,1
583634045630665,BUILD NEW HOMES,These ads ran without a disclaimer,≤100,1
190856682751,"The Wheeler Centre for Books, Writing and Ideas",These ads ran without a disclaimer,≤100,1
100723404832088,Thevoterschoice,Verity B Webb,≤100,6
162577563787443,Joe's Henley Beach,These ads ran without a disclaimer,≤100,1
101303258176002,Happy Cat Dry Cleaning & Laundry,Alan Thomas Griffin,≤100,1
122956561085069,Local Food Connect - Melbourne,Christpher R Chapple,≤100,1
1761297394129422,John Dumaresq for Edendale Ward - Nillumbik Council,John E Dumaresq,≤100,4
101131572101260,Hulsen,These ads ran without a disclaimer,≤100,1
571601829568838,Australian Nursing and Midwifery Federation - ANMF Tasmanian Branch,Australian Nursing and Midwifery Federation - ANMF Tasmanian Branch,≤100,1
101858382784169,West Village Pedestrian Safety Group,Carla Lois Mcnaughton,≤100,1
1669438226616417,Solargain North East Victoria,These ads ran without a disclaimer,≤100,1
426497920775903,Foresite Training Pty Ltd - RTO: 22227,These ads ran without a disclaimer,≤100,1
266354200667811,Unionists for Refugees Victoria,These ads ran without a disclaimer,≤100,1
148205918549509,Mt Wellington Cable Car,These ads ran without a disclaimer,≤100,1
111369793912406,tinqobox,These ads ran without a disclaimer,≤100,1
156802114900594,DanceWize NSW,NSW Users and AIDS Association (NUAA),≤100,2
109500727315168,NT Independent,These ads ran without a disclaimer,≤100,1
2094721964134949,Senator Paul Scarr,These ads ran without a disclaimer,≤100,1
151545438194544,Animal Liberation Queensland,Animal Liberation Queensland,≤100,1
168137010043652,Noosa Council,These ads ran without a disclaimer,≤100,1
134766493225859,National Foundation for Australian Women (NFAW),These ads ran without a disclaimer,≤100,1
539047403120300,SSI Arts & Culture,These ads ran without a disclaimer,≤100,1
106586601681704,"Callum Pull - Councillor for Ward 4, City of Newcastle",Callum Eric Mulligan Pull,≤100,1
106443948521553,Jill Lyons - Group A,James Patrick Malecki,≤100,1
2094967027401089,Handle,These ads ran without a disclaimer,≤100,1
515279105199442,St Kilda Esplanade Market,These ads ran without a disclaimer,≤100,1
105044822011615,Parents with Questions,These ads ran without a disclaimer,≤100,1
128599180449,Sydney Doctors & The Dentist at 70 Pitt street,These ads ran without a disclaimer,≤100,1
100516038792684,Voices4Calare,Voices 4 Calare,≤100,1
104449561758718,Mark Tanner Animal Justice Party Candidate for Franklin,Animal Justice Party,≤100,1
111872151538298,Ella George MP,Ella George MP,≤100,1
1383469741884776,Vote Cr Nicole Robins for Bateman Kardinya Murdoch Ward,Nicole Kathleen Robins,≤100,5
107323108243031,"Adam Worling, Team Clover for City of Sydney",Clover Moore Independent Team,≤100,1
108253097675731,Shalini Kumar,Shalini Ashika Kumar,≤100,1
121369317724816,Suzanne Apps for Central Ward,Suzanne Jane Apps,≤100,3
445589405460295,Lucy Wicks,These ads ran without a disclaimer,≤100,1
205736396154976,Queensland Science,These ads ran without a disclaimer,≤100,1
1284490741581947,Evan Packer for Bayside Council,Evan D G Packer,≤100,2
123921581578043,Stephanie Gray,Stephanie Elizabeth Gray,≤100,3
100403012860921,Alan Youhana,The Liberal Party of Australia (Victorian Division),≤100,1
387783991414798,Rockdale Labor Party Branch,Anna Lignou,≤100,1
112329244910821,Cr Jess Greatwich Barossa Council,Jessica Kate Greatwich,≤100,1
117744421639476,Climate Action Newcastle,Climate Action Newcastle Inc,≤100,2
111376581679855,Denise Ryan Labor for Gippsland South,Darren Ross Mccubbin,≤100,2
101539118251083,Adele Tahan - Pharmacist,Jessica Daniel,≤100,2
107943607465857,Voices of Wentworth,Delia L Burrage,≤100,1
617671161774948,Janelle McIntosh - Hornsby Shire Councillor,Labor for Hornsby Shire,≤100,1
110205211106173,SDA 2021 BRDC News,Christopher John Gazenbeek,≤100,1
594239294307683,Stand Up for DUSA,These ads ran without a disclaimer,≤100,5
220191467841378,Phillip Danh for Greater Dandenong Council - Yarraman Ward,Phillip Danh for Greater Dandenong Council - Yarraman Ward,≤100,1
256491877752418,Anne Baker - Labor for Burdekin,Queensland Labor,≤100,1
1725180037792319,ACT Parks and Conservation Service,"Environment, Planning and Sustainable Development Directorate",≤100,1
410305032357248,Sydney International Women's Day,Sydney International Women's Day,≤100,1
102167814708468,Toomey Family Law,These ads ran without a disclaimer,≤100,1
256599447734760,Pivottray,These ads ran without a disclaimer,≤100,1
108931758092852,TerryWhite Chemmart Lachlan's Square Village,Lachlan's Square Village Pharmacy,≤100,1
102771321205610,The Aurum Group,Aurum Media Group Pty Ltd,≤100,1
103015835616867,Zak Menhennett - Pauline Hanson's One Nation,These ads ran without a disclaimer,≤100,1
107879921528662,Rise of Technosocialism,William Henry Roberts,≤100,1
103659338569807,Councillor Kiri Dicker,Greens NSW,≤100,6
567073823486196,India News,India News Australia,≤100,10
1951006988516995,Melina Bath MP,Melina Bath MP,≤100,1
100178849074870,Bradley Warner for Tea Tree Gully Council,Bradley James Warner,≤100,1
101008422213745,Stop the cruelty,These ads ran without a disclaimer,≤100,1
100926738430835,"Mayor Joe Gianfriddo - East Ward, Stonnington Council",Cr Joe Gianfriddo East Ward Stonnington Council,≤100,2
102017801572107,Sunny City 煦城地产,Hai Ou Zhou,≤100,2
250333335128841,Women's Health and Wellbeing Services - South East Metro,These ads ran without a disclaimer,≤100,2
103659338569807,Councillor Kiri Dicker,The Greens NSW,≤100,1
107879921528662,Rise of Technosocialism,These ads ran without a disclaimer,≤100,1
106064707909302,Sue Cassidy for Warrnambool City Council,Susan E Cassidy,≤100,1
105827144497854,Queensland Advocates for Police Accountability QAPA,Clemens Joseph Vanderweegen,≤100,1
261659677181195,Staff 360,These ads ran without a disclaimer,≤100,1
373745632680952,Western Sydney Parklands,These ads ran without a disclaimer,≤100,2
110240958004859,Luke Williamson - Snowy Monaro Regional Councillor,Luke Michael Williamson,≤100,1
101656496197377,Joshua Lucey - For Division 4 Logan,These ads ran without a disclaimer,≤100,1
105773747952845,Allan James Brew,Allan J Brew,≤100,5
123451722056,IDEAS Disability Information,These ads ran without a disclaimer,≤100,1
441950789346441,Bruce Harwood - Kardinia Ward Candidate,Bruce R Harwood,≤100,1
685696238274982,Philip Thalis,Clover Moore Independent Team,≤100,1
1823593597856952,Chulo Creative,These ads ran without a disclaimer,≤100,1
2226849597580954,SAVE Mt Canobolas SCA,Canobolas Conservation Alliance Inc.,≤100,1
1083880255067464,2nd Shot,These ads ran without a disclaimer,≤100,1
343906212372261,Ray White Whitsunday,These ads ran without a disclaimer,≤100,1
1424830344426433,Justice for Refugees WA,Justice for Refugees WA,≤100,2
136898352848973,Cr Penny Wolff,Cr Penny Wolff,≤100,1
197718313575574,Sheikh Shadi Alsuleiman,These ads ran without a disclaimer,≤100,1
111343378372081,Wayne Fischer - Candidate for Town of Gawler Council,Wayne Ross Fischer,≤100,1
573628699463729,Louise Kingston MLC,Louise Kingston MLC,≤100,2
113532293357448,Cherry Bomb: Alternative Queer Party,These ads ran without a disclaimer,≤100,20
785369211610102,Omor Faruk - Melton Victoria,Brother Omar Faruk - Melton,≤100,1
106878720987869,Australia Climate Action Fund,Australia Climate Action Fund,≤100,2
101959145754368,Sahar Khalili - Fusion Party Australia,"FUSION: Science, Pirate, Secular, Climate Emergency",≤100,1
101609846327116,Carmen McEneany Division 6 Bundaberg Candidate,Carmen McEneany Division 6 Bundaberg Candidate,≤100,1
264418754184880,Tweed Regional Aquatic Centres,Tweed Regional Aquatic Centres,≤100,1
1814865115276783,The Peisley St Gallery,These ads ran without a disclaimer,≤100,6
285745638522283,"Councillor Steve Christou, Cumberland City Council","Councillor Steve Christou, Cumberland City Council",≤100,2
124334077615952,CyberShack,CyberShack,≤100,9
351415372205051,Antimony.,These ads ran without a disclaimer,≤100,1
108755080977267,Brian Wilson  Candidate for the Macedon Ranges,Brian John Wilson,≤100,3
41847135880,Gungahlin Community Council,These ads ran without a disclaimer,≤100,1
103671481868105,Solar Ninja,These ads ran without a disclaimer,≤100,1
159664227767975,Central Australian Aboriginal Congress,Central Australian Aboriginal Congress,≤100,1
107959063933713,Derek Pedley - writer,Derek John Pedley,≤100,1
282127408577465,Launceston City FC,Launceston City FC,≤100,1
101015548752952,LGB Alliance Australia,LGB Alliance Australia,≤100,2
100189835614482,Earth News,Australian Progressive Media,≤100,1
389695738277370,HSU SA/NT,Health Services Union SA/NT,≤100,4
101182878657009,Red Ride,Tony Latter,≤100,1
115906901777839,Stuart Ayres,Stuart Ayres MP,≤100,1
631279113671627,Christies Beach Dental,These ads ran without a disclaimer,≤100,1
422315107797202,HMC - Hunter Multicultural Communities Inc,These ads ran without a disclaimer,≤100,1
106775064028545,Cr Tim McMahon - TRC,Cr Tim McMahon - TRC,≤100,1
1846108612147701,Translate Events & Tours,These ads ran without a disclaimer,≤100,1
197361737332919,Bipartisan Party Australia,Nicholas McArthur-Williams,≤100,1
49499927786,PROJECT ROCKIT,PROJECT ROCKIT,≤100,2
518759551495941,Socialist Alternative Sydney University,Socialist Alternative,≤100,1
1594640024081586,Zaparas Lawyers,These ads ran without a disclaimer,≤100,1
106622858251865,SafeHome Alliance,These ads ran without a disclaimer,≤100,1
104890058063212,Varsity Against Violence,These ads ran without a disclaimer,≤100,1
111290101509,John Curtin Gallery,John Curtin Gallery,≤100,4
1807719835944815,MJ Legal - Immigration Specialists,These ads ran without a disclaimer,≤100,2
1402642923396929,Queer Pagans Australia,These ads ran without a disclaimer,≤100,1
100481948785402,Voices of Mornington Peninsula,Voices of Mornington Peninsula,≤100,3
103316982343004,Darin Schade,The Liberal Party of Australia (Victorian Division),≤100,1
109879534099888,Sharon Sewell for Gaven - Pauline Hanson's One Nation,Sharon Rosemarie Sewell,≤100,4
63738537866,Panasonic Australia,These ads ran without a disclaimer,≤100,2
111496867302409,Climate Change Solutions,These ads ran without a disclaimer,≤100,1
143946972287942,Hornsby Shire Council,These ads ran without a disclaimer,≤100,1
419117468622299,John August - Pirate Party Australia,"FUSION: Science, Pirate, Secular, Climate Emergency",≤100,1
116553630206367,Sarah Baxter - Informed Medical Options Party,Joanne Louise Dissanayake,≤100,2
100729486183266,Sharron Attwood for Pearce Ward,Sharron Attwood for Pearce Ward,≤100,3
100884988288623,Matthew Couch,Port Chaplain Matthew Couch,≤100,1
107250728471565,Fume Garage,These ads ran without a disclaimer,≤100,1
169928983054650,Michael Hing,These ads ran without a disclaimer,≤100,2
122640265005495,Your Health Your Choice,These ads ran without a disclaimer,≤100,1
280015811740,The Leprosy Mission Australia,These ads ran without a disclaimer,≤100,1
488224564635633,Cr Thuy Dang,Thuy Dang,≤100,4
110934630757614,Stephen Batty for Briars Ward - Mornington Peninsula,Stephen Norman Batty,≤100,1
100694571871128,Avonlocalsdrivingchange,These ads ran without a disclaimer,≤100,1
104194998096619,Wetdogandco,These ads ran without a disclaimer,≤100,1
50283605463,Carriageworks,These ads ran without a disclaimer,≤100,1
128107917293441,Matt Hrkac,Matt Hrkac,≤100,3
1456545921309191,Adrian Bo - Real Estate,These ads ran without a disclaimer,≤100,3
129429340425766,The Hype Boys,These ads ran without a disclaimer,≤100,2
109806504090514,Point to Point Lending,These ads ran without a disclaimer,≤100,3
349294048470151,March Of The Living Australia,These ads ran without a disclaimer,≤100,7
104094564778724,Wz2-d r e ame novel,These ads ran without a disclaimer,≤100,19
124285040763651,"Daniel Minson for Councillor - Jarrah Ward, Victoria Park","Daniel Minson for Councillor - Jarrah Ward, Victoria Park",≤100,1
260588087984943,Sunday Mass,These ads ran without a disclaimer,≤100,2
669897106500173,"Deputy Mayor, Cr Steve Abboushi - City of Melton","Deputy Mayor, Cr Steve Abboushi - City of Melton",≤100,2
178037188933765,Motor,These ads ran without a disclaimer,≤100,2
501572823302360,Beyond The Valley,These ads ran without a disclaimer,≤100,14
114507138236081,Victoria Walker - Your Voice for North Shore,Victoria Simone Walker,≤100,3
100531428462722,Graham McGuire for Hobsons Bay Council 2024,Graham J Mcguire,≤100,1
113407881122597,ANU Mining Society,ANU for Environmental Action,≤100,3
600487503423200,Natasha Colliver - Councillor - City of Greater Geraldton,Natasha Colliver,≤100,3
106860248292433,bobby,These ads ran without a disclaimer,≤100,1
127102817301341,Canberra Centre,These ads ran without a disclaimer,≤100,5
947415075356990,Palace Cinemas,These ads ran without a disclaimer,≤100,14
190144601897,Logan City Council,Logan City Council,≤100,1
106809688968674,ChatOn - AI Chatbot Assistant,These ads ran without a disclaimer,≤100,4
136375939760190,PWOA - Pakistan Welfare Organisation In Australia,Syed M A Abidi,≤100,6
108590959655988,Dirty Clean Food,These ads ran without a disclaimer,≤100,5
93698535865,Toowoomba Region,These ads ran without a disclaimer,≤100,6
333227270067049,Mayor Geoff McDonald,Mayor Geoff McDonald,≤100,2
108087750526098,Mayor Phill Cronin - City of Busselton,Cr Phill Cronin for Mayor 2023 - City of Busselton,≤100,3
773137662787704,"The Sanctuary Women, Children and Pet’s Refuge",These ads ran without a disclaimer,≤100,3
100507345043477,"Cr Chrissy Hawker, Glenelg Shire Council",Christina B Hawker,≤100,3
100146762114591,Suter4Baldivis,These ads ran without a disclaimer,≤100,5
107121051566615,Enterprise Cyber Secure,These ads ran without a disclaimer,≤100,5
390381875084901,Balli Singh,Balwinder Singh,≤100,4
105493364718577,Binary Credit,These ads ran without a disclaimer,≤100,5
107202215463422,FМ Аlісе,These ads ran without a disclaimer,≤100,1
103845614730076,Councillor Matt Tyler,Councillor Matt Tyler,≤100,8
289446947817747,Global Citizen,These ads ran without a disclaimer,≤100,9
168941729633872,Hope succeed wonder vibrant,These ads ran without a disclaimer,≤100,1
112499920596486,Joe Gauci - Central Ward Councillor Candidate for Baw Baw Shire 2020,Joseph A Gauci,≤100,4
129209787133659,NSW Nurses and Midwives' Association,These ads ran without a disclaimer,≤100,1
107786671081724,Damien Kingsbury for Loddon River Ward - Mt Alexander Shire Council,Damien Laurence Kingsbury,≤100,3
171700256216916,Premier Martial Arts and Fitness,These ads ran without a disclaimer,≤100,1
507891416079057,Tailz Compostable Dog Poo Bags,These ads ran without a disclaimer,≤100,1
851176984982338,Niche Building Solutions,These ads ran without a disclaimer,≤100,1
588086784652088,Jodi McKay MP,These ads ran without a disclaimer,≤100,3
100220465399351,Global Celebration Online,These ads ran without a disclaimer,≤100,6
2275908735966047,Chloë Polglaze for University Council,Chloë Polglaze,≤100,3
1442035936025995,GWMWater,These ads ran without a disclaimer,≤100,2
1685332388164462,Wazifa - DUA,These ads ran without a disclaimer,≤100,2
276342472469148,Axis Performance,These ads ran without a disclaimer,≤100,6
477858399640183,Music Declares Emergency,These ads ran without a disclaimer,≤100,3
846129668781287,Karen Eckermann Councillor,Karen Eckermann Councillor,≤100,20
123831994150538,Fashion Now,These ads ran without a disclaimer,≤100,4
356794867819634,Collinsville Stud Merinos,Collinsville Stud Merinos,≤100,1
1780294365533708,DGH Engineering,DGH Engineering,≤100,1
332805290212589,Gentleman Jones Barber Shop,These ads ran without a disclaimer,≤100,1
287782161691475,Whites Rural,These ads ran without a disclaimer,≤100,2
416306392063564,Friends of the Earth Melbourne,These ads ran without a disclaimer,≤100,1
348032882605920,Extrim Events,Extrim Events@gmail.com,≤100,3
282773121775000,Georges Riverkeeper,Georges Riverkeeper,≤100,2
292302687536871,Amnesty International Townsville,Amnesty International Townsville,≤100,2
103554898703810,Councillor Paul Tucek JP,Paul Tucek,≤100,4
447072910579,Arid Lands Environment Centre,These ads ran without a disclaimer,≤100,6
252343161296825,Oracle AI,These ads ran without a disclaimer,≤100,4
436826960480,Infosys,These ads ran without a disclaimer,≤100,23
305701869946354,Love Note Co,These ads ran without a disclaimer,≤100,2
105934815414300,ලංකාව වෙනුවෙන් Melbourne අපි,These ads ran without a disclaimer,≤100,1
240729909765104,Step Together,These ads ran without a disclaimer,≤100,1
109270071918296,Bruce Hull for Mayor of Marion,Bruce William Hull,≤100,4
132447376794305,Open Universities Australia,These ads ran without a disclaimer,≤100,1
459772484520584,Cleveland Early Learning Centre,These ads ran without a disclaimer,≤100,1
100859538829427,Clutch Prints,These ads ran without a disclaimer,≤100,1
330292413825182,صبحانه برای فارسی زبانان  Persian Morning Tea,Shokufeh Kavani Gherkhlo,≤100,10
1596670237044248,Serena Williamson - City of Gosnells Councillor,Serena Maria Williamson,≤100,7
148673858554656,Shoalhaven City Council,These ads ran without a disclaimer,≤100,4
101993975439751,GreenPanels,These ads ran without a disclaimer,≤100,12
161871450569278,Rentwest Solutions - Perth Property Management,These ads ran without a disclaimer,≤100,3
1487082741534826,NT Chapter - Australian Institute of Architects,The Australian Institute of Architects,≤100,2
1933939600195987,CFMEU Manufacturing,These ads ran without a disclaimer,≤100,6
860488284047707,Parliament House Canberra,These ads ran without a disclaimer,≤100,1
332454953867882,Collins 4 Community,Collins 4 Community,≤100,9
45224277799,BRISBANE POWERHOUSE,These ads ran without a disclaimer,≤100,8
1231826293500356,Queensland Resources Council,These ads ran without a disclaimer,≤100,29
107926271953174,Factinate - Lifestyle,These ads ran without a disclaimer,≤100,11
100973454702753,The Leadership Film,The Leadership Film,≤100,3
741231665932864,Georgie Crozier MP,These ads ran without a disclaimer,≤100,3
101941635303090,Ned Cutcher - Greens Councillor for Burwood,Ned Cutcher,≤100,5
174646519215982,Healthy Land & Water,These ads ran without a disclaimer,≤100,1
102117999265114,"Councillor Yassir AJ Ajrish, Hectorville Ward - Campbelltown City Council","Councillor Yassir AJ Ajrish, Hectorville Ward - Campbelltown City Council",≤100,4
103263058985296,A New NTEU,Rufaro G Kanjere,≤100,3
308304985940413,Royal North Shore Hospital,These ads ran without a disclaimer,≤100,3
103476741805680,March4Justice,March4Justice,≤100,9
109834544475628,Maitland Pipes and Drums,These ads ran without a disclaimer,≤100,1
1046024285577675,Suasrov,These ads ran without a disclaimer,≤100,2
125542290820956,Kirin J Callinan,These ads ran without a disclaimer,≤100,34
107833675197222,Alina Ward UAP Dickson,These ads ran without a disclaimer,≤100,5
131195986734309,Mary Toki for Baldivis Ward,Mary Toki for Baldivis Ward,≤100,3
101164154838120,Darling Downs & West Moreton PHN,These ads ran without a disclaimer,≤100,1
130530900316542,Victorian Aboriginal Community Controlled Health Organisation Inc,These ads ran without a disclaimer,≤100,1
110748221476603,Angel Investors,These ads ran without a disclaimer,≤100,25
1741732619489472,Equilibria Finance - Mortgage Brokers,These ads ran without a disclaimer,≤100,1
1554262118174099,Sustainable Salons,These ads ran without a disclaimer,≤100,6
150531471706491,Tasmanian Electoral Commission,These ads ran without a disclaimer,≤100,1
173128463061,Byron Writers Festival,These ads ran without a disclaimer,≤100,2
180725439020979,First Friends of Dandenong Creek,These ads ran without a disclaimer,≤100,1
107727558293944,Councillor Tallan Ames - Town of Bassendean,Councillor Tallan Ames - Town of Bassendean,≤100,1
187740827747407,Great Day,These ads ran without a disclaimer,≤100,1
529136360430526,Justice for Sydney's Gay Victims,These ads ran without a disclaimer,≤100,3
102636668729280,Christina.Sheridan.Writer,These ads ran without a disclaimer,≤100,2
104606361369523,YSL Beauty,These ads ran without a disclaimer,≤100,2
1962653050662908,Olive Wellness Institute,These ads ran without a disclaimer,≤100,4
100348312879301,Marketing Frontier,These ads ran without a disclaimer,≤100,2
115064810344027,Candidate Jon Terolli,Jon Terolli,≤100,11
386340998087538,Father Dave,David Bruce Smith,≤100,5
119361301424814,Home of the Arts,These ads ran without a disclaimer,≤100,2
112169828565960,Get Financed,These ads ran without a disclaimer,≤100,1
429676340511555,South Yarra BMW,These ads ran without a disclaimer,≤100,1
102175514556157,sea_lamour,These ads ran without a disclaimer,≤100,4
200713396630043,Big Steps Campaign,These ads ran without a disclaimer,≤100,2
101620251185433,MRC,These ads ran without a disclaimer,≤100,1
159162157442863,Wilderness Australia,These ads ran without a disclaimer,≤100,3
217196705286300,Country Rocks,These ads ran without a disclaimer,≤100,1
128472330351133,Moving Yoga,These ads ran without a disclaimer,≤100,4
105696502303948,𝐂𝐚𝐩𝐢𝐭𝐚𝐥 𝐦𝐚𝐱𝐢𝐦𝐢𝐬𝐞𝐫,These ads ran without a disclaimer,≤100,5
100137141364689,"Phillip Vinciullo for South-West Ward, City of Joondalup",Phillip Michael Vinciullo,≤100,8
104166768005035,Green Bond Meter,These ads ran without a disclaimer,≤100,16
108253505106367,Cassandra Duffill - Community 4 Change,Cassandra Deanne Duffill,≤100,4
112251024938730,Аssіstаnt Аmbеr,These ads ran without a disclaimer,≤100,2
108094312559429,Humanists Victoria,Humanists Victoria,≤100,2
1664660240434757,Sports Vote Count,These ads ran without a disclaimer,≤100,4
119932028156527,Meng Heang Tak MP,These ads ran without a disclaimer,≤100,4
102418418047993,Up Ur Game Enterprises,These ads ran without a disclaimer,≤100,4
101762698340282,Mark Reeves candidate for East Gippsland Shire elections 2020,Mark Stuart Reeves,≤100,4
293583224426541,Josh Teague - Member for Heysen,These ads ran without a disclaimer,≤100,9
1828822360705567,Brisbane Home Show,These ads ran without a disclaimer,≤100,2
392738584239833,Albany Family & Domestic Violence Action Group,These ads ran without a disclaimer,≤100,2
109112121675871,NIO Brisbane - Queensland,These ads ran without a disclaimer,≤100,5
8959695308,RMIT University,These ads ran without a disclaimer,≤100,1
12918831828,ACMI,These ads ran without a disclaimer,≤100,3
108868670756182,Buy Aussie Now,These ads ran without a disclaimer,≤100,3
40964495399,The University of Adelaide,These ads ran without a disclaimer,≤100,12
101155452350834,NT Solar Rebates,These ads ran without a disclaimer,≤100,2
109131517595674,Toby Heydon for Castlemaine Ward,Toby Gerard Heydon,≤100,4
389719724387322,Uniting Communities,Uniting Communities,≤100,1
113841207120900,Wayne Limbrick - Ex Moira Shire Councillor,Wayne C Limbrick,≤100,5
300521906814374,Josh Cockshutt - Alderman Glenorchy City Council,Josh Cockshutt,≤100,2
672451372951169,Burwood Brickworks,These ads ran without a disclaimer,≤100,1
450326391674911,Allianz,These ads ran without a disclaimer,≤100,6
367868623999022,苏州大学人才引进,These ads ran without a disclaimer,≤100,1
102288789415463,Architects Assist,Australian Institute of Architects,≤100,2
103459708074522,Next Phase Energy,These ads ran without a disclaimer,≤100,2
291290027598093,Yvette Berry,Yvette Berry,≤100,1
116259180176755,YThink - Explanatory Journalism,Ishta Ram Storm Saraswati,≤100,12
108420962195554,Australian News,These ads ran without a disclaimer,≤100,2
157460351736961,New Haw Therapy Clinic,These ads ran without a disclaimer,≤100,1
102824251537998,Ranges And Eastern Suburbs Action Group,Latrobe and Casey Community Action Network,≤100,1
263378870429853,Sisters Grimm Ltd,These ads ran without a disclaimer,≤100,2
1062257640511790,မြစ်ကြီးနားသစ်ခွနှင့်သဇင်လက်လီလက်ကားရောင်းဝယ်ရေး,These ads ran without a disclaimer,≤100,2
225766570789455,Lake Macquarie City Council,These ads ran without a disclaimer,≤100,8
1426927670939903,Beauty Body Lashes,Meg M J Kowalewsky,≤100,3
108859988042377,Parents for Climate - Sunshine Coast,Adam John Logan,≤100,3
102499458486433,WA Solar Energy Rebates,These ads ran without a disclaimer,≤100,1
1595906377372792,Bendigo Islamic Community Centre,These ads ran without a disclaimer,≤100,1
98876727842,Cummins Inc,These ads ran without a disclaimer,≤100,2
206149877361,Michaelkeil.com,These ads ran without a disclaimer,≤100,5
114347190344334,Centre for Women's Economic Safety,These ads ran without a disclaimer,≤100,3
744659628904931,STOP Hanson's Bunyip North Quarry,These ads ran without a disclaimer,≤100,2
144665841258,Melton Toyota,Melton Toyota,≤100,1
623381484503740,Megan Bridger-Darling,Megan Bridger-Darling,≤100,5
103894411382440,Total Quality Disability Care Pty Ltd,These ads ran without a disclaimer,≤100,1
278403342281472,Cindy McLeish MP,These ads ran without a disclaimer,≤100,9
16744315982,Friends of the Earth Australia,These ads ran without a disclaimer,≤100,4
104091425527070,Central Australia Against the Mandate,These ads ran without a disclaimer,≤100,3
59254007101,Australian Rural Leadership Foundation,These ads ran without a disclaimer,≤100,4
104514787579661,Gheorg,These ads ran without a disclaimer,≤100,5
463401687348894,Elaine Keenan - Greens Councillor Lawson Ward,The Greens NSW,≤100,2
149338901874293,The Nationals WA Pilbara,Robin Klaas Vandenberg,≤100,2
125939947259260,"Steve Lippingwell, Candidate Div. 2, Cairns Regional Council","Steve Lippingwell, Candidate Div. 2, Cairns Regional Council",≤100,3
235056636691131,Thompson Sustainable Homes,These ads ran without a disclaimer,≤100,1
121620771034405,Councillor Kathy Bryla,Councillor Kathy Bryla,≤100,2
104292649051317,Federal Taung Zalat,These ads ran without a disclaimer,≤100,1
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,14
112823023596062,Cr Greg Adermann,Cr. Greg Adermann,≤100,3
108007951941413,"Class, political participation and the SS4C movement in Australia",These ads ran without a disclaimer,≤100,4
171545703711784,4 patas y yo,These ads ran without a disclaimer,≤100,3
671369616226256,"Troy Bell, Member for Mount Gambier",Troy Bell MP,≤100,1
104301011799419,Jason Wells - Port Stephens Council Central Ward Councillor,Jason Wells,≤100,6
499937210033496,Eastgate Bondi Junction,These ads ran without a disclaimer,≤100,3
2224723640974056,Greenskin Wine,These ads ran without a disclaimer,≤100,3
706099466084668,Uni Revue,These ads ran without a disclaimer,≤100,2
110603668496103,Councillor Shen Sekhon,Councillor Shen Sekhon,≤100,4
273891743020648,Wannon Water,Wannon Water,≤100,1
126618135464510,Carlo Toncich - Candidate for Bleazby Ward,Carlo A Toncich,≤100,4
187031101871630,Wrestle Strong Dojo,These ads ran without a disclaimer,≤100,4
112205807785136,Robert ‘Stumpy’ Taylor - Mayor of Bathurst,These ads ran without a disclaimer,≤100,1
103454371495257,Mood Spike,These ads ran without a disclaimer,≤100,34
103466256043686,CyberWest Hub,CyberWest - WA AustCyber Innovation Hub,≤100,2
362513727123646,The Australian Taxpayers' Alliance,These ads ran without a disclaimer,≤100,4
102842884909850,Rick Garotti for Grimshaw Ward - Banyule City Council,Nosrat Hosseini,≤100,4
565826410233605,Suzanne Orr,These ads ran without a disclaimer,≤100,6
129828150203684,Yoga Guru,These ads ran without a disclaimer,≤100,4
108284067465460,Finn Armstrong-Schmakeit - Independent for Bulimba,Finn Gabriel Armstrong-Schmakeit,≤100,18
19848817016,UMSU University of Melbourne Student Union,These ads ran without a disclaimer,≤100,2
167515533120201,Popo Army,These ads ran without a disclaimer,≤100,1
110036160914026,Touch Immunology,These ads ran without a disclaimer,≤100,3
225324223999029,David E Woodley for Division 6,David E Woodley 4 Div 6,≤100,4
112017361270936,Kane Stewart - NSW Government Regional Youth Taskforce,Kane Marshall Stewart,≤100,3
108856414097715,Progressives of Western Australia - POWA,Luke Raymond Stewart,≤100,14
107250924063259,Saliba Estate Agents,These ads ran without a disclaimer,≤100,3
803459933085415,Women Speak,These ads ran without a disclaimer,≤100,4
254204537980710,Philip Anthony,These ads ran without a disclaimer,≤100,2
101174601630285,Commonsense News Net,These ads ran without a disclaimer,≤100,4
183073115047728,The Song Room,These ads ran without a disclaimer,≤100,8
134288737019774,Thrive Early Learning Centres,These ads ran without a disclaimer,≤100,3
132246453602463,Milliken Floors ANZ,These ads ran without a disclaimer,≤100,2
477240269041130,Abrahamilton,Tyler Hamilton,≤100,6
122598152939343,Warning - Don’t become a foster carer in South Australia,These ads ran without a disclaimer,≤100,3
109108091564061,Long live,These ads ran without a disclaimer,≤100,3
