Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
1614474618768735,Ilan Shor,Ilan Șor,118294,638
908402452570843,Partidul Acțiune și Solidaritate,Partidul Acțiune și Solidaritate,37829,1899
1827162984186887,Вячеслав Платон: за свободную Молдову.,TigerMedia,29301,292
119621191579842,Maia Sandu,Maia Sandu,20919,611
103784048493772,Partidul Dezvoltării și Consolidării Moldovei,PDCM,17543,253
112352651471410,Morari.live,Morari.live,16430,393
546014418784909,Renato Usatii-Ренато Усатый,Blocul electoral ”RENATO USATÎI”,16368,256
1805726386405532,WatchDog.MD,WatchDog.MD,13436,748
102733919275209,Dezvaluiri Moldova,Amina Maga,9832,1
102163912665466,Moldova Reunion,Tinca Balan,9427,9
160625514692148,StopFals.md,StopFals.md,9390,559
546014418784909,Renato Usatii-Ренато Усатый,Ренато Усатый,9279,241
1664946570394697,Andrei Nastase,Fond Electoral al candidatului Andrei Năstase,8896,70
101987692720962,Moldova Noastra,Tinca Balan,8544,9
100374961512104,Партия Действие и Cолидарность,Partidul Acțiune și Solidaritate,8541,431
102086885393294,Alianța pentru Unirea Românilor - AUR Moldova,Partidul Politic ALIANȚA PENTRU UNIREA ROMÂNILOR,7351,207
546014418784909,Renato Usatii-Ренато Усатый,Partidul Nostru,7052,140
103176464853931,Ciobanu Vasile,Samira Birca,6834,15
501436893358329,Marina Tauber Oficial,Marina Tauber,6129,53
405396616305320,Platforma DA,Platforma DA,5991,162
1664946570394697,Andrei Nastase,Andrei Nastase,5764,42
1402324713341752,Igor Dodon,Igor Dodon,5754,73
111770267235231,Золотой Теленок,ZolotoyTelenok,5537,91
1614474618768735,Ilan Shor,Partidul Politic ȘOR,5502,96
100112015519837,Mariana Durlesteanu,Partidul Legii si Dreptatii,5432,130
108990797106756,Congresul Civic - Гражданский Конгресс,Егор Крестьянинов,5418,133
111167028176337,Позвони России,These ads ran without a disclaimer,4972,2
148909798467913,Partidul Social Democrat European,Partidul Democrat din Moldova,4928,114
105319368260872,Главный экспонат,GlavniiExponat,4892,175
150815778266005,Promo-LEX,Asociația Promo-LEX,4767,101
101183589413226,Moldova POATE,Institutul pentru Inițiative Strategice,4535,34
1827162984186887,Вячеслав Платон: за свободную Молдову.,Вячеслав Платон: за свободную Молдову.,4352,20
384273702007560,Nokta,Mihail Sirkeli,4144,446
556018274585782,PAS Chișinău,Partidul Acțiune și Solidaritate,4101,199
739189706285160,De facto: Ne apărăm de propagandă,WatchDog.MD,4030,180
312911855995701,Avem ce Votăm,Marina Ţurcanu,3973,37
111916258189115,Poștașul,Postasul,3778,218
663969610328300,Agora.md,Agora.md,3674,170
337813289702038,NewsMaker.md,NewsMaker.md,3473,141
101641328252798,George Iliescu,Yesenia Lebidi,3352,12
151495359134874,TV6 MD,Televiziunea Centrală,3265,465
597470323744357,Primăria Mea,Primăria Mea,3258,278
465453966909954,Challenger,Marina Ţurcanu,3198,27
105607478202414,Și eu cu cine votez?,Sieucucinevotez,3061,137
319803971471711,Guvernul Republicii Moldova,Cancelaria de Stat,2999,66
108990797106756,Congresul Civic - Гражданский Конгресс,Partidul Politic ”Partidul Acțiunii Comune - Congresul Civic”,2873,67
229102168462310,Sondaje.md,Sondaje.md,2644,99
111718006853689,Radar Politic,Radar Politic,2563,83
100435929514955,English news Chișinău,Tina Ruban,2500,11
151120574992598,Farmacia Felicia,Farmacia Felicia,2448,48
116146801382606,Pentru popor,These ads ran without a disclaimer,2408,2
101475692515943,Eu Iubesc Chișinăul,Eu Iubesc Chișinăul,2402,138
110044717135044,Ion Chicu,Ion Chicu,2370,57
102195341166913,"„Secretele Puterii”, cu Alex Cozer, la Jurnal TV",WatchDog.MD,2353,208
395178011248404,Igor Grosu,Partidul Acțiune și Solidaritate,2341,114
484551475248273,Violeta Ivanov,Violeta Ivanov,2313,76
1402324713341752,Igor Dodon,Blocul Comuniștilor și Socialiștilor,2254,27
709661379239090,Asociația Obștească Asociația Națională «Copyright»,Alex Gutium,2250,12
257267914675478,Veaceslav Șaramet,Veaceslav Șaramet,2212,23
102153192540881,Moldova Daily,Moldova Daily,2185,253
104801629073142,Noutati Moldova,Carmen Micu,2105,5
1582090982070776,Institutul pentru Politici și Reforme Europene,Institutul pentru Politici și Reforme Europene,2054,138
849245071848203,PAS Youth,Partidul Acțiune și Solidaritate,2028,118
336295267561646,Partidul Schimbării,Partidul Politic Partidul Schimbarii,1898,95
118593844523825,Tara Noastra,Charlota Buru,1855,4
100463615632066,Tara Noastra,Oksana Zemurray,1847,6
100138775655523,Manicure trends,These ads ran without a disclaimer,1843,1
103369388237568,Zona de Securitate,Irina Tabaranu,1781,39
1698496200468482,Constantin Codreanu,Constantin Codreanu,1762,15
267669147088889,Gheorghe Cavcaliuc,PACE Partidul Acasă Construim Europa,1755,27
940382079425269,Consiliul Economic pe lângă Prim-ministrul RM,Marina Cojocaru,1689,32
129806020372483,Moldova.org,Moldova.org,1648,114
104070456012975,Chisinaul Nostru,Igunusu Alivia,1625,7
1576461685747410,defacto.md,Cristi Mariuta,1613,146
1697149123885498,Noi.md / Interviuri și analitica,NOI.md,1590,535
104208025250142,George Iliescu,Safiya Kozhevnikova,1564,4
278113090952,Газета СП - Бельцы,"Газета ""СП"" (Бельцы)",1522,84
108990797106756,Congresul Civic - Гражданский Конгресс,Partidul Acțiunii Comune - Congresul Civic,1518,18
318532474845956,Вячеслав Валько,Вячеслав Валько,1513,115
119621191579842,Maia Sandu,Partidul Acțiune și Solidaritate,1505,107
546014418784909,Renato Usatii-Ренато Усатый,Ренато Усатый,1410,18
103599719202917,Tara Noastra,Edward Balan,1403,4
111699304931657,Ilan ȘOR pentru popor,These ads ran without a disclaimer,1375,2
103195371860169,Lisa.md,Lisa.md,1333,114
845877702098734,Debates.md,Debates.md,1296,90
103568165122605,Moldova tara mea,Nicole Espinova,1281,6
633740070094066,IEȘI la VOT,Asociația Promo-LEX,1202,107
110230107387247,Moldova tara mea,Alana Meecanogu,1163,4
101786405377420,maib business,maib,1149,17
113087907268613,Что там в Молдове?,Что там в Молдове?,1095,21
148909798467913,Partidul Social Democrat European,Partidul Social Democrat European,1066,43
181018922552390,"Николай Григоришин, примар муниципия Бэлць",Николай Григоришин,1062,26
1225322320862031,KOMETA,"AO ""Academia Rockit""",1034,80
165158373553979,UNDP Moldova,UNDP Moldova,1031,89
739189706285160,De facto: Ne apărăm de propagandă,De facto: Ne apărăm de propagandă,1027,69
479159268834647,CICDE - Centrul de Instruire Continuă în Domeniul Electoral,CICDE - Centrul de Instruire Continuă în Domeniul Electoral,1026,111
664454103576911,JustConsult - Cetățenie română,These ads ran without a disclaimer,1021,5
112140226945501,Ștefan Voloșeniuc,These ads ran without a disclaimer,1014,6
108549715180918,Hot Deal 3,These ads ran without a disclaimer,997,4
286346762071836,Mihai Popșoi,Mihai Popșoi,993,67
118215734580602,Moldova tara mea,Evgenia Guțul,989,4
1669498776627160,Ciobanu Vasile,Ekaterina Baciu,983,6
539563939519396,ASIST,ASIST,982,29
223647077681853,Asociatia Presei Independente,API,977,82
107157447604489,Ciobanu Vasile,Glada Bakesu,969,3
546014418784909,Renato Usatii-Ренато Усатый,Blocul Electoral Renato Usatii,969,46
1860731827486429,Sic,Sic,958,62
546014418784909,Renato Usatii-Ренато Усатый,Усатый Ренато-Renato Usatii,944,23
122766700798396,Chisinaul Nostru,Lucia Naumova,926,3
109507932123136,За процветающую Гагаузию,Amla Raynu,911,10
1641823949368794,Partidul Național Moldovenesc,Partidul National Moldovenesc,911,83
119934958111262,Expert-Grup,Expert-Grup,900,4
109697622032117,Актуaльнные новости,aktualnienovosti.md,898,121
328401278521682,Online Levelcg,These ads ran without a disclaimer,889,10
546014418784909,Renato Usatii-Ренато Усатый,These ads ran without a disclaimer,866,29
109590384623390,Дмитро Лекарцев / Dmitri Lecarțev,Dmitri Lecartev,854,20
101672601237355,Primăria Mea - or. Durleşti,Primăria Mea,834,45
906617836059886,Fort Bend Basketball Officials Association,These ads ran without a disclaimer,832,39
101577309573851,Tara Mea,Estera Russu,821,5
644349079516080,"Газета ""Бельцкие Новости""","Газета ""Новости Бельц""",807,52
113247366781343,Primul în Moldova,Primul in Moldova,805,33
101840544564033,Partidul Acasă Construim Europa,PACE Partidul Acasă Construim Europa,802,26
430587676966987,Andrei Spînu,Partidul Politic Acțiune și Solidaritate,796,38
101835502452547,Moldova for Peace / Moldova pentru Pace,Moldova for Peace,777,9
245924195553948,NOI.md на русском,NOI.md на русском,762,226
183586548468420,Dorin Recean,Dorin Recean,758,25
105454795088705,Iulia Dascălu,"Iulia Dascălu, Deputat în Parlamentul Republicii Moldova",755,18
867621053421345,Primăria Mea - or. Codru,Primăria Mea,749,37
104049842993150,NOI.md,NOI.md,738,220
100240159731786,Moldova tara mea,Dima Cătălina,736,4
545568102201030,Victor Chironda,Victor Chironda,735,26
110652151837931,Coaliția pentru Unitate și Bunăstare,Coaliția pentru Unitate și Bunăstare,734,24
581144555407685,CPR Moldova - Centrul de Politici și Reforme,CPR Moldova - Centrul de Politici și Reforme,704,85
489275994741865,Sergiu Burlacu,Burlacu Sergiu,700,139
160625514692148,StopFals.md,Asociația Presei Independente (API),694,124
28312410177,World Food Programme,These ads ran without a disclaimer,666,206
301001547317743,Orthodontica,orthodontica.md,641,22
1498288563827137,60m.MD,60m.MD,610,91
331091417061339,NTV Moldova,NTV Moldova,609,24
110724222002566,Moldova azi,Michelle Davi,607,6
117257578304693,Asociatia MOTIVATIE din Moldova,Asociația „MOTIVAȚIE” din Moldova,604,29
101428578786395,Новости на русском языке,novostinarusskom.md,604,118
1614474618768735,Ilan Shor,These ads ran without a disclaimer,595,18
1555734261190956,Александр Нестеровский,Andrei Spitari,570,38
908402452570843,Partidul Acțiune și Solidaritate,Maia Sandu,564,46
102120172713015,Opriți gruparea Hoție și Război,Opriți gruparea Hoție și Război,559,21
106297777824213,Partidul Politic NOI,Partidul Politic NOI,543,36
108120964800045,Blocul electoral al Comuniștilor și Socialiștilor,Blocul electoral al Comuniștilor și Socialiștilor,538,6
100359945732360,Peter George,Glada Bakesu,534,1
384273174992176,Moldova Te Iubesc,Gramatic,530,13
102733919275209,Dezvaluiri Moldova,Cristina Latysheva,517,1
1940358446221860,Institutul pentru Inițiative Strategice - IPIS,Institutul pentru Initiative Strategice,514,14
278583809327778,Цена Свободы,Mihail Sirkeli,507,21
484551475248273,Violeta Ivanov,Ilan Șor,504,7
102660755351912,mesaj.md,CENTRAL GROUP S.R.L,499,33
430046157359880,Organizația de Femei a PAS,Partidul Acțiune și Solidaritate,496,26
1546379169005699,Mediacritica,Centrul pentru Jurnalism Independent Moldova,477,34
1754695871474170,Partidul ȘOR,Partidul ȘOR,474,6
105011372284797,Alerte.md BĂLȚI,Alerte.md Bălți,464,15
127843567411876,MoldovaCurata.md,Asociația Presei Independente,463,64
117727034608824,Дмитрий Кройтор. Официальная страница,Дмитрий Кройтор,450,42
101840544564033,Partidul Acasă Construim Europa,Gheorghe Cavcaliuc,443,5
103784048493772,Partidul Dezvoltării și Consolidării Moldovei,Ion Chicu,437,23
101981982093235,AVA - TV,Andrei Andrievski,431,58
1721605464824193,2% in Republica Moldova,2% in Republica Moldova,430,6
136088969880141,AirHelp,These ads ran without a disclaimer,429,152
291780741461663,Liviu Vovc,Liviu Vovc,428,27
100388095458641,Partidul Puterea Oamenilor,Partidul Politic Puterea Oamenilor,425,16
158446694191068,alegeri.md,Asociația Adept,422,18
102673285113112,Кишинев - Санкт-Петербург,These ads ran without a disclaimer,419,2
177459949417312,Partidul Unității Naționale,Partidul Unității Naționale,405,66
1664946570394697,Andrei Nastase,Platforma Demnitate și Adevăr,399,7
118213908561370,Alexandru Jizdan,Alexandru Jizdan,399,28
601679903603890,Dumitru Alaiba,Partidul Acțiune și Solidaritate,397,10
166795108357,Mediapoint,Mediapoint,394,17
122778832963042,Новости MD,Новости MD,393,19
101061702530233,Правда «Россия-Украина»,These ads ran without a disclaimer,391,30
849245071848203,PAS Youth,Maia Sandu,388,17
356890387771563,Monitor Hate Speech Moldova,Promo-LEX,384,58
105894735799685,Евгения Гуцул,Евгения Гуцул,378,22
1818285651584797,Artcor,Artcor,377,32
110752262946048,Crypterium,These ads ran without a disclaimer,373,8
100141185969300,Ukrainian Lives Matter,These ads ran without a disclaimer,371,41
779335275738093,Podul,Podul.ro,370,36
101428578786395,Новости на русском языке,Novostinarusskom.md,364,38
757109144441666,Colorful Standard,These ads ran without a disclaimer,350,3
108518717259631,NewsMaker în română,NewsMaker.md,346,35
1555734261190956,Александр Нестеровский,Maxim Berezinschi,345,59
395173254286619,Alexei Kishlaru,These ads ran without a disclaimer,339,1
1555734261190956,Александр Нестеровский,Александр Нестеровский,336,22
