Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
977272805663640,PNM Election Tobago,PNM Tobago Council,8215,95
103597147812828,Kwasi Robinson - Chairman Tunapuna/Piarco Regional Corporation,Osei Jameel A Roach-Benn,6882,92
278275619559090,PNM Tobago Council,PNM Tobago Council,5273,45
100110098240385,Foster Cummings,Foster Cummings,5246,163
100110098240385,Foster Cummings,Osei Jameel A Roach-Benn,4573,178
270191173080851,Trinidad and Tobago Extractive Industries Transparency Initiative (TTEITI),Trinidad and Tobago Extractive Industries Transparency Initiative,3712,10
111114941383631,Take No Chance - Tobago,Take No Chance,3537,34
447993552068404,Shane A. Mohammed,Shane Mohammed,2484,153
166177233436855,The Cropper Foundation,The Cropper Foundation,1620,24
28312410177,World Food Programme,These ads ran without a disclaimer,1444,134
276410485748244,Wired868,Wired868,1426,377
378004832575264,PEP Progressive Empowerment Party,Progressively Empowering People,1316,18
287683225711,UN Environment Programme,UN Environment Programme,1294,16
706015589450462,Phillip Edward Alexander,CUTT Consumer Club Ltd,1260,25
360439284026970,All Trinidad General Workers' Trade Union - A T G W T U,Marissa Karena Ramdhanie,868,27
102596715974833,People's Champions,Farai Andre Musa Hove Masaisai,868,57
936797689670328,National Solidarity Assembly - NSA,Marissa Karena Ramdhanie,780,22
108438904960981,Downie Marcelle - PNM Candidate for Bethel/New Grange,Osei Jameel A Roach-Benn,755,25
413998255367760,Glenn Ramadhar Singh,Glenn Ramadhar-Singh,750,10
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,743,11
592390457533601,Heliconia Foundation,Osei Jameel A Roach-Benn,737,23
238019255471,PNM - The People's National Movement,PNM - The People's National Movement,550,9
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,536,134
110837404583811,Phillip Edward Alexander LIVE,CUTT Consumer Club Ltd,532,4
106601607977004,My Reflection Children's Bookstore,Nneka Ruiz Montalvo,496,30
804997446264798,Chic Me,These ads ran without a disclaimer,463,1
112374884903608,MPower TT,MPowerTT,456,10
108347108127035,Innovative Democratic Alliance,Innovative Democratic Alliance,423,31
245094455536925,FOUR PAWS,These ads ran without a disclaimer,402,45
101975807946702,Cllr Raphael John,Raphael A. John,394,46
238019255471,PNM - The People's National Movement,Osei Jameel A Roach-Benn,378,12
68793499001,UNICEF,These ads ran without a disclaimer,370,50
101975807946702,Cllr Raphael John,These ads ran without a disclaimer,362,39
109211380606587,Joel Jack PNM Candidate for Bacolet/Bagatelle,Joel Duport Albert Jack,361,19
100871705932852,Nigel de Freitas,Nigel Carl De Freitas,359,6
360451363967730,Ancil K. Dennis,Ancil Keston Dennis,355,5
105662588685901,PEP Candidate for the Electoral District of Debe South - Lorenzo Sammy,Progressively Empowering People,349,7
319749898114045,Jackpot Party Casino Community,These ads ran without a disclaimer,336,3
503951883021764,ShareTheMeal,These ads ran without a disclaimer,331,34
167327710092323,Mollaei Law,These ads ran without a disclaimer,302,49
1245931182164216,Muslim World League,These ads ran without a disclaimer,289,1
97320092545,PAHO-WHO,These ads ran without a disclaimer,275,7
68793499001,UNICEF,UNICEF with Facebook Ad Credits,260,23
79355523842,University of the People,These ads ran without a disclaimer,256,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,249,69
1599955536954598,"Watson Solomon Duke, Founder, Owner and Political Leader of PDP",These ads ran without a disclaimer,201,3
109110662001629,Leaders In Service,Makesi Rennie Peters,200,3
108254481656127,Kino McKenzie- PNM Candidate for Lambeau/ Lowlands,Osei Jameel A Roach-Benn,200,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,199,3
1611053215802977,UBC Master of Engineering Leadership,These ads ran without a disclaimer,166,9
103149374938740,Kelvon Morris - Minority Leader & Area Rep. for Darrel Spring/Whim,Kelvon Morris,164,12
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,152,5
933310850194959,Israel Alliance,These ads ran without a disclaimer,142,88
247950298723861,Faris Al-Rawi,Makesi Rennie Peters,140,3
369840990043160,Shell T&T Community,These ads ran without a disclaimer,130,1
109091011430956,Ultra Fighter: Supernova,These ads ran without a disclaimer,128,14
565108056966122,Curiosity Stream,These ads ran without a disclaimer,120,30
300697743619015,Councillor Adrian Ali - Electoral District of Munroe Road/Caroni Savannah,Adrian Shazad Ali,120,11
106385386218744,UNC - United National Congress,UNC - United National Congress,114,4
787405024744437,Randy Ramadhar Singh,These ads ran without a disclaimer,109,6
100110098240385,Foster Cummings,These ads ran without a disclaimer,106,6
216311481960,Bill Gates,These ads ran without a disclaimer,106,22
1730630540553065,Curio,These ads ran without a disclaimer,105,4
100314888488172,Citizen's Union of Trinidad & Tobago - CUTT,CUTT Consumer Club Limited,≤100,2
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100,49
108815052502759,Pearce Robinson,Pearce Carlyle Mark Robinson,≤100,33
106373948171353,bookbartt,These ads ran without a disclaimer,≤100,7
239503953056785,RAMPS Logistics,RAMPS Logistics,≤100,3
1348753111818708,Dr. Faith B.Yisrael,Faith B.Yisrael,≤100,16
112173738846110,Arrive Alive,Arrive Alive,≤100,6
267410650127820,NRD Companies,These ads ran without a disclaimer,≤100,6
103597147812828,Kwasi Robinson - Chairman Tunapuna/Piarco Regional Corporation,Kwasi Robinson - Chairman Tunapuna/Piarco Regional Corporation,≤100,2
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,218
334223864482521,mycoolcoupons,These ads ran without a disclaimer,≤100,1
604742389649107,Seekers Notes,These ads ran without a disclaimer,≤100,1
288607211258386,ROLEX,These ads ran without a disclaimer,≤100,2
112623744986066,Robert Amar Referendum,Sharuhk Singhh,≤100,4
263375327497040,Rhondall Feeles,These ads ran without a disclaimer,≤100,1
103200001976737,VFamily Church,vFamily Church,≤100,3
248986568895243,Speechify,These ads ran without a disclaimer,≤100,3
102554525556557,Charles Adams - PNM Candidate for Mt. St. George/Goodwood,Darion Phillips,≤100,5
